time,containers,1229360@20031,1229360@20031,1229360@20031,22137@20031,86348@20031,94632@20031,295719@20031,547209@20031,13728@20031,28533@20031,1229360@20031,1312828@20031,1446733@20031,1730606@20031,1730606@20031,1446733@20031,1312828@20031,1229360@20031,547209@20031,295719@20031,94632@20031,86348@20031,28533@20031,22137@20031,13728@20031,13728@20031,22137@20031,28533@20031,86348@20031,94632@20031,295719@20031,547209@20031,1229360@20031,1312828@20031,1446733@20031,1730606@20031,13728@20031,22137@20032,28533@20206,86348@20207,94632@20208,295719@20209,547209@20210,1229360@20211,22137@20031,28533@20032,86348@20033,94632@20034,295719@20035,547209@20036,1312828@20037,1446733@20038,1730606@20039,13728@20031,22137@20032,28533@20031,86348@20032,94632@20033,295719@20034,547209@20035,1229360@20036,1312828@20037,1446733@20038,1730606@20039,1730606@20031,1446733@20032,1312828@20033,1229360@20031,547209@20032,295719@20033,94632@20034,86348@20035,28533@20037,22137@20038,13728@20039,13728@20031,22137@20032,28533@20034,86348@20035,94632@20036,295719@20037,547209@20038,1229360@20039,1312828@20040,1446733@20041,1730606@20042
20052,527,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20053,504,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20054,478,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20055,582,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20056,584,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20057,576,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20058,563,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20059,481,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20060,612,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20061,618,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20062,614,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20063,604,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20064,581,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20065,612,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20066,612,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20067,605,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20068,584,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20069,555,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20070,585,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20071,583,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20072,574,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20073,562,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20074,537,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20075,583,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20076,583,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20077,574,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20078,558,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20079,511,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20080,586,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20081,585,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20082,572,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20083,555,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20084,538,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20085,632,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20086,633,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20087,627,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20088,609,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20089,580,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20090,626,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20091,628,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20092,619,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20093,599,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20094,570,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20095,597,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20096,595,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20097,589,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20098,570,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20099,542,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20100,593,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20101,594,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20102,591,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20103,571,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20104,556,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20105,620,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20106,637,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20107,633,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20108,621,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20109,594,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20110,610,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20111,614,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20112,604,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20113,588,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20114,552,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20115,605,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20116,607,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20117,598,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20118,579,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20119,554,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20120,597,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20121,601,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20122,590,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20123,574,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20124,548,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20125,582,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
20126,591,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,22,0,0
